92,0,1
92,0,1
92,0,1
92,0,1
92,0,1
92,0,1
92,0,1
92,0,1
92,0,1
92,0,1
92,0,1
92,0,1
92,0,1
92,0,1
92,0,1
92,0,1
93,0,1
93,0,1
93,0,1
94,0,1
94,0,1
94,0,1
95,0,1
95,0,1
95,0,1
95,0,1
96,0,1
96,0,1
96,0,1
96,0,1
96,0,1
96,0,1
97,0,1
97,0,1
97,0,1
97,0,1
97,0,1
97,0,1
97,0,1
98,0,1
98,0,1
98,0,1
98,0,1
98,0,1
98,0,1
98,0,1
99,0,1
99,0,1
99,0,1
100,0,1
100,0,1
100,0,1
101,0,1
101,0,1
101,0,1
101,0,1
102,0,1
102,0,1
103,0,1
103,0,1
103,0,1
104,0,1
104,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
104,0,1
104,0,1
103,0,1
103,0,1
102,0,1
102,0,1
101,0,1
101,0,1
100,0,1
100,0,1
100,0,1
100,0,1
101,0,1
101,0,1
102,0,1
102,0,1
103,0,1
103,0,1
104,0,1
104,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
105,0,1
106,0,1
106,0,1
106,0,1
106,0,1
106,0,1
107,0,1
107,0,1
107,0,1
107,0,1
107,0,1
108,0,1
108,0,1
108,0,1
108,0,1
108,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,0,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
109,1,1
